replicate,network_seed,opinion_seed,producer_assignment_seed,simulation_seed
7749,767950572,1678404757,648702841,2076261867
7750,214756913,444718597,303164386,1957076914
7751,608051768,830994846,1573393391,1092033413
7752,1548139676,1361618641,547214816,470503744
7753,1281174243,616048366,1790697168,40627535
7754,1017985186,622831133,1063967191,897139647
7755,848698640,74847795,1494439012,1198299540
7756,1249093300,1056830960,488037046,284575909
7757,2074796329,958918130,1133745331,1297132573
7758,1660287286,1096838240,1673818634,271550143
7759,547803693,1760187944,1064304751,1391449104
7760,1424975057,2127453899,327950391,540737080
7761,1435053410,1884766815,1650626116,1386094114
7762,2081166284,5547946,2067766953,1947380310
7763,1985866011,1116067109,1083823275,1504540433
7764,1589956796,1385053092,468880257,351650348
7765,541820658,489009937,289443931,710787933
7766,1763572123,967703744,913298659,1144054368
7767,669593242,102723844,1917458643,1235733579
7768,1594941871,141134523,650198590,1264710617
7769,1330339744,1639446343,266330250,333591328
7770,902777892,743862423,210004675,928247014
7771,2027714710,712441765,756193292,534254590
7772,1895516341,1709782789,1979442606,1781139681
7773,2061769315,132380059,1333268384,162715167
7774,583292790,577356988,1330318360,2006934865
7775,651115341,1880701407,384033006,1123984293
7776,1126781283,1036276102,1760028953,1826053699
7777,368342759,669666294,840511650,2085379483
7778,1836794305,1145868381,1748389405,692558154
7779,1679083712,1199289858,68493234,1425266305
7780,1607015955,243390292,1326818529,595852827
7781,642427735,1465783479,363538959,191699325
7782,1655739947,1893417384,1667385470,971715605
7783,1800560770,1456479069,810039283,1299059729
7784,1755812517,256697752,1334333532,227982639
7785,922029407,116701266,345646798,1234496702
7786,1763245769,2038196176,1431247197,612125447
7787,272729681,314538473,564143735,2093333561
7788,1720097486,1437465068,1326513226,36512620
7789,1510677789,1591753352,1027785119,920907073
7790,134614408,2044518485,1348516466,2077253743
7791,78166664,275839770,894367244,51161247
7792,711455453,306600953,877849636,1302882924
7793,1893243832,1986988550,237135216,2025847814
7794,112244243,902009246,1305077505,607029551
7795,1138277741,1467310377,379206070,408967553
7796,69224162,1627403209,925493600,219860418
7797,279249092,790982769,1905568912,315388167
7798,907134022,1270649139,794221775,708953336
7799,1712505356,1016047799,884860278,2145651229
7800,1895483021,525759306,1514406539,1970147496
7801,2063071353,1598781967,1478021917,816908339
7802,1017010246,72410015,565958983,1884398406
7803,323604613,1536476181,906032035,1385300723
7804,227988493,460865295,1768919430,1880404434
7805,2076751629,241446011,993736482,2039077929
7806,945126129,1312063703,1780117854,1291257240
7807,85939768,1886693552,1790536650,1118324782
7808,1662715972,85505142,1061464569,1216165899
7809,1439758449,548041260,1456542816,1185718192
7810,1492111323,1180853022,546359597,1187608210
7811,1931439610,2062293861,1139800663,1802523610
7812,1508501148,1238456477,234538378,1348906135
7813,1906305871,782919403,586579490,1797534059
7814,82309819,206793549,1945629252,1923701501
7815,900780798,1146461542,932713669,1664930188
7816,572363499,1486835523,78301133,216987006
7817,1504148679,2134375528,571361332,68582318
7818,267274739,887029981,914910578,601651563
7819,1681254765,269896843,1995051202,889301092
7820,40905400,1380984698,662281164,46734280
7821,364330880,794278613,564408015,1916985317
7822,1780222230,1033455872,1397524679,923208019
7823,848500247,83434052,26340998,698078664
7824,2076323991,1070909366,1078542660,157445594
7825,1864155310,1452267602,225823631,2016291019
7826,716369644,1646886751,2021535458,203661699
7827,949121436,1962116090,1161609802,1133375140
7828,1687385703,1839780794,708237527,1085509614
7829,1298067624,1589700536,505741790,2072851899
7830,60166001,1952563334,2021409360,1837362119
7831,1124122980,1865026095,935429476,2142728852
7832,440892344,1107300908,1725509298,1462110278
7833,445299813,992429537,581502886,1223848851
7834,1896988609,1744878907,946159256,446484679
7835,1631587808,272663515,1574128219,1059517261
7836,253148802,712703814,1769036694,1268726718
7837,630663266,647417841,1258935495,440153323
7838,1362585058,388786990,1424091723,1884460020
7839,580021429,804221011,553893949,1491395180
7840,628775360,1702175587,351558177,2019162731
7841,783349819,1718284305,1160498408,1477664326
7842,1871916308,1081882193,1277156006,411386434
7843,1930842338,1962347274,1988895313,1196604975
7844,1285945354,155995643,1590250096,756670559
7845,293483283,2120012344,1641800035,1136588598
7846,1570310163,1985687665,324136640,1388707487
7847,263169876,1680102863,689050122,1416374383
7848,788029802,479999568,1968872799,639978231
7849,1903309348,292087500,1440966740,1211889935
7850,1728380242,1663363685,1281292994,526595042
7851,431624518,171580455,717288461,1164445508
7852,1284333934,840428482,410312083,1842984263
7853,583709410,1520136831,313104611,1540775103
7854,1242420898,1107185387,236249578,1556771925
7855,1682809861,112075804,1661662610,2111621013
7856,527586757,1335614932,347553717,378388497
7857,182969924,510191361,347157349,1887151947
7858,189727436,1723060225,1430485795,768381059
7859,1571346262,1963278008,1490795746,1865117342
7860,1498009163,2069893936,1020845893,1996979884
7861,752549368,1433840456,1138525797,206808164
7862,186238273,1534871126,1201355222,562886420
7863,998688206,2096895421,1054626182,1706184045
7864,860394729,1797606138,386379586,2091764860
7865,355089980,1251566931,1680169833,1726501043
7866,1015784904,1256082580,536342516,198651202
7867,219706597,504822105,1452989051,26117431
7868,953609771,191104891,1613329107,484965107
7869,153234832,1621696170,175719099,1925055193
7870,1642256764,37618866,1435257254,1384565
7871,1033233228,1747678314,1314819305,174024656
7872,2138073618,1456337549,1601132273,568943980
7873,116970079,1615545183,2116618137,2124922274
7874,483664500,3265312,280214374,340880625
7875,981741634,1147065201,1224220487,593914524
7876,2137103520,1507262198,974544258,18906028
7877,1100939616,1291274682,539812099,520673733
7878,1546358882,1665061632,1527089611,52832624
7879,1569910572,860534295,811654671,1724433785
7880,1998587182,835850599,647482559,1825163361
7881,804769255,762825892,1100914292,387874053
7882,527987537,1587532919,777908317,1557059849
7883,785148527,1647005769,726768787,2004462072
7884,294345889,463951814,1609913995,1509524819
7885,1351755800,2116022878,594983449,394357252
7886,1820230653,1990431073,1705006446,876978548
7887,1936992090,307612337,1786681889,20437047
7888,965468620,348761975,1010913872,573964198
7889,453163515,524218718,1259661251,1860412730
7890,74859801,2043445826,1371279445,1727577265
7891,961125206,1152939236,505249855,604597202
7892,171413781,1076342468,1912692656,210364931
7893,1845421202,340443998,1625716201,659641847
7894,847135350,1917211262,172338017,37801508
7895,2146197344,102849235,464580607,1247129745
7896,1723149869,670836478,31694888,957552103
7897,1284864654,974841952,97958541,925150669
7898,1520048310,1765873943,1707937164,1717819836
7899,915902986,1938689906,1097836988,246670513
7900,357106483,1941686496,1069262936,515771209
7901,1990362771,7170377,1287747747,1428539292
7902,1445137239,1919086187,578283083,1384609237
7903,1120972797,1153367793,1931723926,1046553971
7904,1958944502,1968681059,1917478143,885089307
7905,2097122493,1554493142,44437257,2011384459
7906,857186738,1485405233,1235159299,389140748
7907,590652186,1976133399,1014472306,1116461044
7908,1824730089,1018633961,399722873,1629231676
7909,452235564,338531193,1687200624,1741160
7910,1599920729,1770823439,738467140,610632020
7911,254710549,233378915,651572764,182998658
7912,1647797412,938641397,695467709,438207354
7913,245443918,1982164871,238817365,42711887
7914,800204206,823402564,1758772927,503054514
7915,2030419524,1938375276,1739836007,390662830
7916,1758918645,649920955,1758093767,440832849
7917,1648379547,1961669757,874230888,897422555
7918,503036464,1327490150,1814752275,772015723
7919,520559960,1036836350,1983779788,144071957
7920,1396213649,1680637717,2028688746,664838440
7921,2076002094,335198019,1800215019,1050892445
7922,1309354347,995080742,69783331,1372733310
7923,743099820,490209843,619131141,1139649412
7924,867420144,1334643086,1288323388,1173209837
7925,604097852,1928094451,1900549074,309074756
7926,1415192284,1923422597,974306323,1860991238
7927,78256478,1510437026,1511362884,808342045
7928,1543688947,1921711839,2110933837,1520111861
7929,630373270,132252886,1181281630,1536288584
7930,1729694068,1924548732,1228942515,1577467170
7931,423488728,1658178437,916912193,1940588611
7932,1797550868,1891505318,102112573,571164316
7933,900396636,970788334,2114872086,1403560712
7934,414227521,1551989957,1846922747,1953558326
7935,195095978,1991812537,1437810494,1780707521
7936,1313433910,497844504,1801519215,774972766
7937,782739555,153252305,441722033,800517328
7938,1484011789,295595186,1369665810,1430992708
7939,1063856848,881356001,197761498,1106852401
7940,1990975284,1369758982,1725386304,1617642654
7941,2083898251,380321217,2120397567,263374276
7942,311557681,93511644,797267620,1320778005
7943,2024308955,1229545087,263836129,659864019
7944,100320670,309120802,751050580,595184948
7945,971518692,740644899,1256230896,1159396657
7946,231324329,1364386559,197388198,621929992
7947,1388391007,765588708,2038804596,662375317
7948,204596149,319034643,252032272,442994017
7949,983792248,658796485,642299429,367079629
7950,953565787,769133073,1894731186,1434524413
7951,1059845602,388506283,890534184,5281175
7952,381173847,1859127861,1555858654,83126964
7953,1229149477,1438084579,2123138291,1757204865
7954,1318718898,1839841781,1620031962,310713756
7955,500140915,1148511550,78768096,518421287
7956,233609806,900035999,1114231138,746208500
7957,2118844937,1554988387,1415648821,256638382
7958,633740505,50164272,1530890426,1113717992
7959,634139669,1309013405,1690185292,1565326030
7960,1371232344,600410407,390885672,719386452
7961,1935468538,363828521,671473441,154931321
7962,2003268861,531962981,616147858,1657032777
7963,971537579,796388510,1601034523,595708479
7964,1503785890,1830906835,2105939333,1203103896
7965,2107897304,1823525953,1866713497,1516824991
7966,962396629,230528231,682158581,824425907
7967,168885795,1337474121,1131655064,311016759
7968,38643940,437112190,338483419,523275108
7969,955116871,1744633128,262609026,701435729
7970,1853786825,1442730620,1844935992,1418653449
7971,1473849122,1379453758,553731420,1903408173
7972,180695125,457955896,287975861,1549480041
7973,131663673,485698520,1593315196,463300989
7974,1025211677,631199395,1377888741,244016343
7975,1274352892,1212161439,486906664,1433960895
7976,1150915436,673235780,1080073025,1059703271
7977,1551649460,1346869592,1711736142,1058718226
7978,313767236,1810321762,583689591,1106418231
7979,891891757,926090528,261109181,974385886
7980,718699746,915194194,1276293887,723727081
7981,1036653033,1802639890,502992380,2102799036
7982,109970883,1562101374,1136764679,1799468832
7983,1798189705,422797490,73465171,1627165775
7984,867929110,1878003525,2130137515,907795621
7985,609133284,1291262588,585740231,1256375261
7986,895337566,1714573287,287914090,355265669
7987,965212099,1063382644,42088946,872384011
7988,1739699711,613478787,993688448,475768338
7989,496549903,928492311,345422143,851087735
7990,1301763966,486872392,1667684600,1608688074
7991,570827306,63080096,1947778441,2032784127
7992,478693170,184907738,1382753632,558674537
7993,60417487,1076536346,1969288379,1295360384
7994,420772143,1108421812,297744885,570102102
7995,1831038266,1474465044,1321930677,1070116719
7996,1644530940,555106713,654624560,517411249
7997,1351586221,450200778,220586086,90894414
7998,1725477289,970108920,185291409,1674296839
7999,1622052655,1164051667,1571687276,1506991105
8000,471896802,840518645,2102561442,1654827431
8001,548450498,1068691323,1675376922,994433102
8002,966202938,49694979,938799985,1052580655
8003,1884421587,1319580621,1134647409,1503715081
8004,941620810,579486983,1403371057,270516648
8005,2061797622,1428854186,451168651,1101227765
8006,274614671,1716337550,541343149,344694474
8007,1897177432,489529524,1583257817,259988346
8008,536510403,278797135,827859552,1501062888
8009,1778688863,1079502179,826681773,149834207
8010,749125081,376432615,839936807,763769343
8011,1938164599,304810081,869609444,969326441
8012,432367942,743297802,1958342654,1527224831
8013,2129878371,1055788839,266336669,1678207190
8014,1475291811,687964771,268128058,1582075444
8015,756056747,1757189540,1908380771,1625892466
8016,1184086499,1994718728,313073013,1871915164
8017,1837980200,1816402420,909998218,604661701
8018,289088676,1175213826,819699907,1948633757
8019,1036231594,149103738,1964641873,1855698216
8020,1637641660,632562283,775389893,1457678174
8021,1425841351,1781722571,460873226,1703910673
8022,1392204388,210798867,649838003,1228834156
8023,803564570,945262269,1442171214,104682644
8024,1252884851,1228226714,711470850,1847242310
8025,694513032,1174493990,643852505,835342056
8026,2093578874,961145498,142310598,908879564
8027,1482905863,1575234216,1059445001,1029399240
